yyyymmdd,area,sex,frequency,tot_person,num_risk_age
20161009,세종,2,,238270.0,52530.0
20161010,세종,1,,238796.0,81322.0
20161010,세종,2,,238270.0,52530.0
20161011,세종,1,,238796.0,81322.0
20161011,세종,2,,238270.0,52530.0
20161012,세종,1,,238796.0,81322.0
20161012,세종,2,,238270.0,52530.0
20161013,세종,1,,238796.0,81322.0
20161013,세종,2,,238270.0,52530.0
20161014,세종,1,,238796.0,81322.0
20161014,세종,2,,238270.0,52530.0
20161015,세종,1,,238796.0,81322.0
20161015,세종,2,,238270.0,52530.0
20161016,세종,1,,238796.0,81322.0
20161016,세종,2,,238270.0,52530.0
20161017,세종,1,,238796.0,81322.0
20161017,세종,2,,238270.0,52530.0
20161018,세종,1,,238796.0,81322.0
20161018,세종,2,,238270.0,52530.0
20161019,세종,1,,238796.0,81322.0
20161019,세종,2,,238270.0,52530.0
20161020,세종,1,,238796.0,81322.0
20161020,세종,2,,238270.0,52530.0
20161021,세종,1,,238796.0,81322.0
20161021,세종,2,,238270.0,52530.0
20161022,세종,1,,238796.0,81322.0
20161022,세종,2,,238270.0,52530.0
20161023,세종,1,,238796.0,81322.0
20161023,세종,2,,238270.0,52530.0
20161024,세종,1,,238796.0,81322.0
20161024,세종,2,,238270.0,52530.0
20161025,세종,1,,238796.0,81322.0
20161025,세종,2,,238270.0,52530.0
20161026,세종,1,,238796.0,81322.0
20161026,세종,2,,238270.0,52530.0
20161027,세종,1,,238796.0,81322.0
20161027,세종,2,,238270.0,52530.0
20161028,세종,1,,238796.0,81322.0
20161028,세종,2,,238270.0,52530.0
20161029,세종,1,,238796.0,81322.0
20161029,세종,2,,238270.0,52530.0
20161030,세종,1,,238796.0,81322.0
20161030,세종,2,,238270.0,52530.0
20161031,세종,1,,238796.0,81322.0
20161031,세종,2,,238270.0,52530.0
20161101,세종,1,,240686.0,82136.0
20161101,세종,2,,240434.0,52840.0
20161102,세종,1,,240686.0,82136.0
20161102,세종,2,,240434.0,52840.0
20161103,세종,1,,240686.0,82136.0
20161103,세종,2,,240434.0,52840.0
20161104,세종,1,,240686.0,82136.0
20161104,세종,2,,240434.0,52840.0
20161105,세종,1,,240686.0,82136.0
20161105,세종,2,,240434.0,52840.0
20161106,세종,1,,240686.0,82136.0
20161106,세종,2,,240434.0,52840.0
20161107,세종,1,,240686.0,82136.0
20161107,세종,2,,240434.0,52840.0
20161108,세종,1,,240686.0,82136.0
20161108,세종,2,,240434.0,52840.0
20161109,세종,1,,240686.0,82136.0
20161109,세종,2,,240434.0,52840.0
20161110,세종,1,,240686.0,82136.0
20161110,세종,2,,240434.0,52840.0
20161111,세종,1,,240686.0,82136.0
20161111,세종,2,,240434.0,52840.0
20161112,세종,1,,240686.0,82136.0
20161112,세종,2,,240434.0,52840.0
20161113,세종,1,,240686.0,82136.0
20161113,세종,2,,240434.0,52840.0
20161114,세종,1,,240686.0,82136.0
20161114,세종,2,,240434.0,52840.0
20161115,세종,1,,240686.0,82136.0
20161115,세종,2,,240434.0,52840.0
20161116,세종,1,,240686.0,82136.0
20161116,세종,2,,240434.0,52840.0
20161117,세종,1,,240686.0,82136.0
20161117,세종,2,,240434.0,52840.0
20161118,세종,1,,240686.0,82136.0
20161118,세종,2,,240434.0,52840.0
20161119,세종,1,,240686.0,82136.0
20161119,세종,2,,240434.0,52840.0
20161120,세종,1,,240686.0,82136.0
20161120,세종,2,,240434.0,52840.0
20161121,세종,1,,240686.0,82136.0
20161121,세종,2,,240434.0,52840.0
20161122,세종,1,,240686.0,82136.0
20161122,세종,2,,240434.0,52840.0
20161123,세종,1,,240686.0,82136.0
20161123,세종,2,,240434.0,52840.0
20161124,세종,1,,240686.0,82136.0
20161124,세종,2,,240434.0,52840.0
20161125,세종,1,,240686.0,82136.0
20161125,세종,2,,240434.0,52840.0
20161126,세종,1,,240686.0,82136.0
20161126,세종,2,,240434.0,52840.0
20161127,세종,1,,240686.0,82136.0
20161127,세종,2,,240434.0,52840.0
20161128,세종,1,,240686.0,82136.0
20161128,세종,2,,240434.0,52840.0
20161129,세종,1,,240686.0,82136.0
20161129,세종,2,,240434.0,52840.0
20161130,세종,1,,240686.0,82136.0
20161130,세종,2,,240434.0,52840.0
20161201,세종,1,,243010.0,83052.0
20161201,세종,2,,243086.0,53326.0
20161202,세종,1,,243010.0,83052.0
20161202,세종,2,,243086.0,53326.0
20161203,세종,1,,243010.0,83052.0
20161203,세종,2,,243086.0,53326.0
20161204,세종,1,,243010.0,83052.0
20161204,세종,2,,243086.0,53326.0
20161205,세종,1,,243010.0,83052.0
20161205,세종,2,,243086.0,53326.0
20161206,세종,1,,243010.0,83052.0
20161206,세종,2,,243086.0,53326.0
20161207,세종,1,,243010.0,83052.0
20161207,세종,2,,243086.0,53326.0
20161208,세종,1,,243010.0,83052.0
20161208,세종,2,,243086.0,53326.0
20161209,세종,1,,243010.0,83052.0
20161209,세종,2,,243086.0,53326.0
20161210,세종,1,,243010.0,83052.0
20161210,세종,2,,243086.0,53326.0
20161211,세종,1,,243010.0,83052.0
20161211,세종,2,,243086.0,53326.0
20161212,세종,1,,243010.0,83052.0
20161212,세종,2,,243086.0,53326.0
20161213,세종,1,,243010.0,83052.0
20161213,세종,2,,243086.0,53326.0
20161214,세종,1,,243010.0,83052.0
20161214,세종,2,,243086.0,53326.0
20161215,세종,1,,243010.0,83052.0
20161215,세종,2,,243086.0,53326.0
20161216,세종,1,,243010.0,83052.0
20161216,세종,2,,243086.0,53326.0
20161217,세종,1,,243010.0,83052.0
20161217,세종,2,,243086.0,53326.0
20161218,세종,1,,243010.0,83052.0
20161218,세종,2,,243086.0,53326.0
20161219,세종,1,,243010.0,83052.0
20161219,세종,2,,243086.0,53326.0
20161220,세종,1,,243010.0,83052.0
20161220,세종,2,,243086.0,53326.0
20161221,세종,1,,243010.0,83052.0
20161221,세종,2,,243086.0,53326.0
20161222,세종,1,,243010.0,83052.0
20161222,세종,2,,243086.0,53326.0
20161223,세종,1,,243010.0,83052.0
20161223,세종,2,,243086.0,53326.0
20161224,세종,1,,243010.0,83052.0
20161224,세종,2,,243086.0,53326.0
20161225,세종,1,,243010.0,83052.0
20161225,세종,2,,243086.0,53326.0
20161226,세종,1,,243010.0,83052.0
20161226,세종,2,,243086.0,53326.0
20161227,세종,1,,243010.0,83052.0
20161227,세종,2,,243086.0,53326.0
20161228,세종,1,,243010.0,83052.0
20161228,세종,2,,243086.0,53326.0
20161229,세종,1,,243010.0,83052.0
20161229,세종,2,,243086.0,53326.0
20161230,세종,1,,243010.0,83052.0
20161230,세종,2,,243086.0,53326.0
20161231,세종,1,,243010.0,83052.0
20161231,세종,2,,243086.0,53326.0
20160101,울산,1,,604924.0,236838.0
20160101,울산,2,,568644.0,134899.0
20160102,울산,1,,604924.0,236838.0
20160102,울산,2,,568644.0,134899.0
20160103,울산,1,,604924.0,236838.0
20160103,울산,2,,568644.0,134899.0
20160104,울산,1,,604924.0,236838.0
20160104,울산,2,,568644.0,134899.0
20160105,울산,1,,604924.0,236838.0
20160105,울산,2,,568644.0,134899.0
20160106,울산,1,,604924.0,236838.0
20160106,울산,2,,568644.0,134899.0
20160107,울산,1,,604924.0,236838.0
20160107,울산,2,,568644.0,134899.0
20160108,울산,1,,604924.0,236838.0
20160108,울산,2,,568644.0,134899.0
20160109,울산,1,,604924.0,236838.0
20160109,울산,2,,568644.0,134899.0
20160110,울산,1,,604924.0,236838.0
20160110,울산,2,,568644.0,134899.0
20160111,울산,1,,604924.0,236838.0
20160111,울산,2,,568644.0,134899.0
20160112,울산,1,,604924.0,236838.0
20160112,울산,2,,568644.0,134899.0
20160113,울산,1,,604924.0,236838.0
20160113,울산,2,,568644.0,134899.0
20160114,울산,1,,604924.0,236838.0
20160114,울산,2,,568644.0,134899.0
20160115,울산,1,,604924.0,236838.0
20160115,울산,2,,568644.0,134899.0
20160116,울산,1,,604924.0,236838.0
20160116,울산,2,,568644.0,134899.0
20160117,울산,1,,604924.0,236838.0
20160117,울산,2,,568644.0,134899.0
20160118,울산,1,,604924.0,236838.0
20160118,울산,2,,568644.0,134899.0
20160119,울산,1,,604924.0,236838.0
20160119,울산,2,,568644.0,134899.0
20160120,울산,1,,604924.0,236838.0
20160120,울산,2,,568644.0,134899.0
20160121,울산,1,,604924.0,236838.0
20160121,울산,2,,568644.0,134899.0
20160122,울산,1,,604924.0,236838.0
20160122,울산,2,,568644.0,134899.0
20160123,울산,1,,604924.0,236838.0
20160123,울산,2,,568644.0,134899.0
20160124,울산,1,,604924.0,236838.0
20160124,울산,2,,568644.0,134899.0
20160125,울산,1,,604924.0,236838.0
20160125,울산,2,,568644.0,134899.0
20160126,울산,1,,604924.0,236838.0
20160126,울산,2,,568644.0,134899.0
20160127,울산,1,,604924.0,236838.0
20160127,울산,2,,568644.0,134899.0
20160128,울산,1,,604924.0,236838.0
20160128,울산,2,,568644.0,134899.0
20160129,울산,1,,604924.0,236838.0
20160129,울산,2,,568644.0,134899.0
20160130,울산,1,,604924.0,236838.0
20160130,울산,2,,568644.0,134899.0
20160131,울산,1,,604924.0,236838.0
20160131,울산,2,,568644.0,134899.0
20160201,울산,1,,604806.0,237529.0
20160201,울산,2,,568337.0,135770.0
20160202,울산,1,,604806.0,237529.0
20160202,울산,2,,568337.0,135770.0
20160203,울산,1,,604806.0,237529.0
20160203,울산,2,,568337.0,135770.0
20160204,울산,1,,604806.0,237529.0
20160204,울산,2,,568337.0,135770.0
20160205,울산,1,,604806.0,237529.0
20160205,울산,2,,568337.0,135770.0
20160206,울산,1,,604806.0,237529.0
20160206,울산,2,,568337.0,135770.0
20160207,울산,1,,604806.0,237529.0
20160207,울산,2,,568337.0,135770.0
20160208,울산,1,,604806.0,237529.0
20160208,울산,2,,568337.0,135770.0
20160209,울산,1,,604806.0,237529.0
20160209,울산,2,,568337.0,135770.0
20160210,울산,1,,604806.0,237529.0
20160210,울산,2,,568337.0,135770.0
20160211,울산,1,,604806.0,237529.0
20160211,울산,2,,568337.0,135770.0
20160212,울산,1,,604806.0,237529.0
20160212,울산,2,,568337.0,135770.0
20160213,울산,1,,604806.0,237529.0
20160213,울산,2,,568337.0,135770.0
20160214,울산,1,,604806.0,237529.0
20160214,울산,2,,568337.0,135770.0
20160215,울산,1,,604806.0,237529.0
20160215,울산,2,,568337.0,135770.0
20160216,울산,1,,604806.0,237529.0
20160216,울산,2,,568337.0,135770.0
20160217,울산,1,,604806.0,237529.0
20160217,울산,2,,568337.0,135770.0
20160218,울산,1,,604806.0,237529.0
20160218,울산,2,,568337.0,135770.0
20160219,울산,1,,604806.0,237529.0
20160219,울산,2,,568337.0,135770.0
20160220,울산,1,,604806.0,237529.0
20160220,울산,2,,568337.0,135770.0
20160221,울산,1,,604806.0,237529.0
20160221,울산,2,,568337.0,135770.0
20160222,울산,1,,604806.0,237529.0
20160222,울산,2,,568337.0,135770.0
20160223,울산,1,,604806.0,237529.0
20160223,울산,2,,568337.0,135770.0
20160224,울산,1,,604806.0,237529.0
20160224,울산,2,,568337.0,135770.0
20160225,울산,1,,604806.0,237529.0
20160225,울산,2,,568337.0,135770.0
20160226,울산,1,,604806.0,237529.0
20160226,울산,2,,568337.0,135770.0
20160227,울산,1,,604806.0,237529.0
20160227,울산,2,,568337.0,135770.0
20160228,울산,1,,604806.0,237529.0
20160228,울산,2,,568337.0,135770.0
20160229,울산,1,,604806.0,237529.0
20160229,울산,2,,568337.0,135770.0
20160301,울산,1,,604669.0,238192.0
20160301,울산,2,,568290.0,136764.0
20160302,울산,1,,604669.0,238192.0
20160302,울산,2,,568290.0,136764.0
20160303,울산,1,,604669.0,238192.0
20160303,울산,2,,568290.0,136764.0
20160304,울산,1,,604669.0,238192.0
20160304,울산,2,,568290.0,136764.0
20160305,울산,1,,604669.0,238192.0
20160305,울산,2,,568290.0,136764.0
20160306,울산,1,,604669.0,238192.0
20160306,울산,2,,568290.0,136764.0
20160307,울산,1,,604669.0,238192.0
20160307,울산,2,,568290.0,136764.0
20160308,울산,1,,604669.0,238192.0
20160308,울산,2,,568290.0,136764.0
20160309,울산,1,,604669.0,238192.0
20160309,울산,2,,568290.0,136764.0
20160310,울산,1,,604669.0,238192.0
20160310,울산,2,,568290.0,136764.0
20160311,울산,1,,604669.0,238192.0
20160311,울산,2,,568290.0,136764.0
20160312,울산,1,,604669.0,238192.0
20160312,울산,2,,568290.0,136764.0
20160313,울산,1,,604669.0,238192.0
20160313,울산,2,,568290.0,136764.0
20160314,울산,1,,604669.0,238192.0
20160314,울산,2,,568290.0,136764.0
20160315,울산,1,,604669.0,238192.0
20160315,울산,2,,568290.0,136764.0
20160316,울산,1,,604669.0,238192.0
20160316,울산,2,,568290.0,136764.0
20160317,울산,1,,604669.0,238192.0
20160317,울산,2,,568290.0,136764.0
20160318,울산,1,,604669.0,238192.0
20160318,울산,2,,568290.0,136764.0
20160319,울산,1,,604669.0,238192.0
20160319,울산,2,,568290.0,136764.0
20160320,울산,1,,604669.0,238192.0
20160320,울산,2,,568290.0,136764.0
20160321,울산,1,,604669.0,238192.0
20160321,울산,2,,568290.0,136764.0
20160322,울산,1,,604669.0,238192.0
20160322,울산,2,,568290.0,136764.0
20160323,울산,1,,604669.0,238192.0
20160323,울산,2,,568290.0,136764.0
20160324,울산,1,,604669.0,238192.0
20160324,울산,2,,568290.0,136764.0
20160325,울산,1,,604669.0,238192.0
20160325,울산,2,,568290.0,136764.0
20160326,울산,1,,604669.0,238192.0
20160326,울산,2,,568290.0,136764.0
20160327,울산,1,,604669.0,238192.0
20160327,울산,2,,568290.0,136764.0
20160328,울산,1,,604669.0,238192.0
20160328,울산,2,,568290.0,136764.0
20160329,울산,1,,604669.0,238192.0
20160329,울산,2,,568290.0,136764.0
20160330,울산,1,,604669.0,238192.0
20160330,울산,2,,568290.0,136764.0
20160331,울산,1,,604669.0,238192.0
20160331,울산,2,,568290.0,136764.0
20160401,울산,1,,604597.0,238661.0
20160401,울산,2,,568328.0,137475.0
20160402,울산,1,,604597.0,238661.0
20160402,울산,2,,568328.0,137475.0
20160403,울산,1,,604597.0,238661.0
20160403,울산,2,,568328.0,137475.0
20160404,울산,1,,604597.0,238661.0
20160404,울산,2,,568328.0,137475.0
20160405,울산,1,,604597.0,238661.0
20160405,울산,2,,568328.0,137475.0
20160406,울산,1,,604597.0,238661.0
20160406,울산,2,,568328.0,137475.0
20160407,울산,1,,604597.0,238661.0
20160407,울산,2,,568328.0,137475.0
20160408,울산,1,,604597.0,238661.0
20160408,울산,2,,568328.0,137475.0
20160409,울산,1,,604597.0,238661.0
20160409,울산,2,,568328.0,137475.0
20160410,울산,1,,604597.0,238661.0
20160410,울산,2,,568328.0,137475.0
20160411,울산,1,,604597.0,238661.0
20160411,울산,2,,568328.0,137475.0
20160412,울산,1,,604597.0,238661.0
20160412,울산,2,,568328.0,137475.0
20160413,울산,1,,604597.0,238661.0
20160413,울산,2,,568328.0,137475.0
20160414,울산,1,,604597.0,238661.0
20160414,울산,2,,568328.0,137475.0
20160415,울산,1,,604597.0,238661.0
20160415,울산,2,,568328.0,137475.0
20160416,울산,1,,604597.0,238661.0
20160416,울산,2,,568328.0,137475.0
20160417,울산,1,,604597.0,238661.0
20160417,울산,2,,568328.0,137475.0
20160418,울산,1,,604597.0,238661.0
20160418,울산,2,,568328.0,137475.0
20160419,울산,1,,604597.0,238661.0
20160419,울산,2,,568328.0,137475.0
20160420,울산,1,,604597.0,238661.0
20160420,울산,2,,568328.0,137475.0
20160421,울산,1,,604597.0,238661.0
20160421,울산,2,,568328.0,137475.0
20160422,울산,1,,604597.0,238661.0
20160422,울산,2,,568328.0,137475.0
20160423,울산,1,,604597.0,238661.0
20160423,울산,2,,568328.0,137475.0
20160424,울산,1,,604597.0,238661.0
20160424,울산,2,,568328.0,137475.0
20160425,울산,1,,604597.0,238661.0
20160425,울산,2,,568328.0,137475.0
20160426,울산,1,,604597.0,238661.0
20160426,울산,2,,568328.0,137475.0
20160427,울산,1,,604597.0,238661.0
20160427,울산,2,,568328.0,137475.0
20160428,울산,1,,604597.0,238661.0
20160428,울산,2,,568328.0,137475.0
20160429,울산,1,,604597.0,238661.0
20160429,울산,2,,568328.0,137475.0
20160430,울산,1,,604597.0,238661.0
20160430,울산,2,,568328.0,137475.0
20160501,울산,1,,604609.0,239330.0
20160501,울산,2,,568538.0,138289.0
20160502,울산,1,,604609.0,239330.0
20160502,울산,2,,568538.0,138289.0
20160503,울산,1,,604609.0,239330.0
20160503,울산,2,,568538.0,138289.0
20160504,울산,1,,604609.0,239330.0
20160504,울산,2,,568538.0,138289.0
20160505,울산,1,,604609.0,239330.0
20160505,울산,2,,568538.0,138289.0
20160506,울산,1,,604609.0,239330.0
20160506,울산,2,,568538.0,138289.0
20160507,울산,1,,604609.0,239330.0
20160507,울산,2,,568538.0,138289.0
20160508,울산,1,,604609.0,239330.0
20160508,울산,2,,568538.0,138289.0
20160509,울산,1,,604609.0,239330.0
20160509,울산,2,,568538.0,138289.0
20160510,울산,1,,604609.0,239330.0
20160510,울산,2,,568538.0,138289.0
20160511,울산,1,,604609.0,239330.0
20160511,울산,2,,568538.0,138289.0
20160512,울산,1,,604609.0,239330.0
20160512,울산,2,,568538.0,138289.0
20160513,울산,1,,604609.0,239330.0
20160513,울산,2,,568538.0,138289.0
20160514,울산,1,,604609.0,239330.0
20160514,울산,2,,568538.0,138289.0
20160515,울산,1,,604609.0,239330.0
20160515,울산,2,,568538.0,138289.0
20160516,울산,1,,604609.0,239330.0
20160516,울산,2,,568538.0,138289.0
20160517,울산,1,,604609.0,239330.0
20160517,울산,2,,568538.0,138289.0
20160518,울산,1,,604609.0,239330.0
20160518,울산,2,,568538.0,138289.0
20160519,울산,1,,604609.0,239330.0
20160519,울산,2,,568538.0,138289.0
20160520,울산,1,,604609.0,239330.0
20160520,울산,2,,568538.0,138289.0
20160521,울산,1,,604609.0,239330.0
20160521,울산,2,,568538.0,138289.0
20160522,울산,1,,604609.0,239330.0
20160522,울산,2,,568538.0,138289.0
20160523,울산,1,,604609.0,239330.0
20160523,울산,2,,568538.0,138289.0
20160524,울산,1,,604609.0,239330.0
20160524,울산,2,,568538.0,138289.0
20160525,울산,1,,604609.0,239330.0
20160525,울산,2,,568538.0,138289.0
20160526,울산,1,,604609.0,239330.0
20160526,울산,2,,568538.0,138289.0
20160527,울산,1,,604609.0,239330.0
20160527,울산,2,,568538.0,138289.0
20160528,울산,1,,604609.0,239330.0
20160528,울산,2,,568538.0,138289.0
20160529,울산,1,,604609.0,239330.0
20160529,울산,2,,568538.0,138289.0
20160530,울산,1,,604609.0,239330.0
20160530,울산,2,,568538.0,138289.0
20160531,울산,1,,604609.0,239330.0
20160531,울산,2,,568538.0,138289.0
20160601,울산,1,,604551.0,239813.0
20160601,울산,2,,568592.0,138925.0
20160602,울산,1,,604551.0,239813.0
20160602,울산,2,,568592.0,138925.0
20160603,울산,1,,604551.0,239813.0
20160603,울산,2,,568592.0,138925.0
20160604,울산,1,,604551.0,239813.0
20160604,울산,2,,568592.0,138925.0
20160605,울산,1,,604551.0,239813.0
20160605,울산,2,,568592.0,138925.0
20160606,울산,1,,604551.0,239813.0
20160606,울산,2,,568592.0,138925.0
20160607,울산,1,,604551.0,239813.0
20160607,울산,2,,568592.0,138925.0
20160608,울산,1,,604551.0,239813.0
20160608,울산,2,,568592.0,138925.0
20160609,울산,1,,604551.0,239813.0
20160609,울산,2,,568592.0,138925.0
20160610,울산,1,,604551.0,239813.0
20160610,울산,2,,568592.0,138925.0
20160611,울산,1,,604551.0,239813.0
20160611,울산,2,,568592.0,138925.0
20160612,울산,1,,604551.0,239813.0
20160612,울산,2,,568592.0,138925.0
20160613,울산,1,,604551.0,239813.0
20160613,울산,2,,568592.0,138925.0
20160614,울산,1,,604551.0,239813.0
20160614,울산,2,,568592.0,138925.0
20160615,울산,1,,604551.0,239813.0
20160615,울산,2,,568592.0,138925.0
20160616,울산,1,,604551.0,239813.0
20160616,울산,2,,568592.0,138925.0
20160617,울산,1,,604551.0,239813.0
20160617,울산,2,,568592.0,138925.0
20160618,울산,1,,604551.0,239813.0
20160618,울산,2,,568592.0,138925.0
20160619,울산,1,,604551.0,239813.0
20160619,울산,2,,568592.0,138925.0
20160620,울산,1,,604551.0,239813.0
20160620,울산,2,,568592.0,138925.0
20160621,울산,1,,604551.0,239813.0
20160621,울산,2,,568592.0,138925.0
20160622,울산,1,,604551.0,239813.0
20160622,울산,2,,568592.0,138925.0
20160623,울산,1,,604551.0,239813.0
20160623,울산,2,,568592.0,138925.0
20160624,울산,1,,604551.0,239813.0
20160624,울산,2,,568592.0,138925.0
20160625,울산,1,,604551.0,239813.0
20160625,울산,2,,568592.0,138925.0
20160626,울산,1,,604551.0,239813.0
20160626,울산,2,,568592.0,138925.0
20160627,울산,1,,604551.0,239813.0
20160627,울산,2,,568592.0,138925.0
20160628,울산,1,,604551.0,239813.0
20160628,울산,2,,568592.0,138925.0
20160629,울산,1,,604551.0,239813.0
20160629,울산,2,,568592.0,138925.0
20160630,울산,1,,604551.0,239813.0
20160630,울산,2,,568592.0,138925.0
20160701,울산,1,,604421.0,240365.0
20160701,울산,2,,568645.0,139737.0
20160702,울산,1,,604421.0,240365.0
20160702,울산,2,,568645.0,139737.0
20160703,울산,1,,604421.0,240365.0
20160703,울산,2,,568645.0,139737.0
20160704,울산,1,,604421.0,240365.0
20160704,울산,2,,568645.0,139737.0
20160705,울산,1,,604421.0,240365.0
20160705,울산,2,,568645.0,139737.0
20160706,울산,1,,604421.0,240365.0
20160706,울산,2,,568645.0,139737.0
20160707,울산,1,,604421.0,240365.0
20160707,울산,2,,568645.0,139737.0
20160708,울산,1,,604421.0,240365.0
20160708,울산,2,,568645.0,139737.0
20160709,울산,1,,604421.0,240365.0
20160709,울산,2,,568645.0,139737.0
20160710,울산,1,,604421.0,240365.0
20160710,울산,2,,568645.0,139737.0
20160711,울산,1,,604421.0,240365.0
20160711,울산,2,,568645.0,139737.0
20160712,울산,1,,604421.0,240365.0
20160712,울산,2,,568645.0,139737.0
20160713,울산,1,,604421.0,240365.0
20160713,울산,2,,568645.0,139737.0
20160714,울산,1,,604421.0,240365.0
20160714,울산,2,,568645.0,139737.0
20160715,울산,1,,604421.0,240365.0
20160715,울산,2,,568645.0,139737.0
20160716,울산,1,,604421.0,240365.0
20160716,울산,2,,568645.0,139737.0
20160717,울산,1,,604421.0,240365.0
20160717,울산,2,,568645.0,139737.0
20160718,울산,1,,604421.0,240365.0
20160718,울산,2,,568645.0,139737.0
20160719,울산,1,,604421.0,240365.0
20160719,울산,2,,568645.0,139737.0
20160720,울산,1,,604421.0,240365.0
20160720,울산,2,,568645.0,139737.0
20160721,울산,1,,604421.0,240365.0
20160721,울산,2,,568645.0,139737.0
20160722,울산,1,,604421.0,240365.0
20160722,울산,2,,568645.0,139737.0
20160723,울산,1,,604421.0,240365.0
20160723,울산,2,,568645.0,139737.0
20160724,울산,1,,604421.0,240365.0
20160724,울산,2,,568645.0,139737.0
20160725,울산,1,,604421.0,240365.0
20160725,울산,2,,568645.0,139737.0
20160726,울산,1,,604421.0,240365.0
20160726,울산,2,,568645.0,139737.0
20160727,울산,1,,604421.0,240365.0
20160727,울산,2,,568645.0,139737.0
20160728,울산,1,,604421.0,240365.0
20160728,울산,2,,568645.0,139737.0
20160729,울산,1,,604421.0,240365.0
20160729,울산,2,,568645.0,139737.0
20160730,울산,1,,604421.0,240365.0
20160730,울산,2,,568645.0,139737.0
20160731,울산,1,,604421.0,240365.0
20160731,울산,2,,568645.0,139737.0
20160801,울산,1,,604325.0,241033.0
20160801,울산,2,,568680.0,140374.0
20160802,울산,1,,604325.0,241033.0
20160802,울산,2,,568680.0,140374.0
20160803,울산,1,,604325.0,241033.0
20160803,울산,2,,568680.0,140374.0
20160804,울산,1,,604325.0,241033.0
20160804,울산,2,,568680.0,140374.0
20160805,울산,1,,604325.0,241033.0
20160805,울산,2,,568680.0,140374.0
20160806,울산,1,,604325.0,241033.0
20160806,울산,2,,568680.0,140374.0
20160807,울산,1,,604325.0,241033.0
20160807,울산,2,,568680.0,140374.0
20160808,울산,1,,604325.0,241033.0
20160808,울산,2,,568680.0,140374.0
20160809,울산,1,,604325.0,241033.0
20160809,울산,2,,568680.0,140374.0
20160810,울산,1,,604325.0,241033.0
20160810,울산,2,,568680.0,140374.0
20160811,울산,1,,604325.0,241033.0
20160811,울산,2,,568680.0,140374.0
20160812,울산,1,,604325.0,241033.0
20160812,울산,2,,568680.0,140374.0
20160813,울산,1,,604325.0,241033.0
20160813,울산,2,,568680.0,140374.0
20160814,울산,1,,604325.0,241033.0
20160814,울산,2,,568680.0,140374.0
20160815,울산,1,,604325.0,241033.0
20160815,울산,2,,568680.0,140374.0
20160816,울산,1,,604325.0,241033.0
20160816,울산,2,,568680.0,140374.0
20160817,울산,1,,604325.0,241033.0
20160817,울산,2,,568680.0,140374.0
20160818,울산,1,,604325.0,241033.0
20160818,울산,2,,568680.0,140374.0
20160819,울산,1,,604325.0,241033.0
20160819,울산,2,,568680.0,140374.0
20160820,울산,1,,604325.0,241033.0
20160820,울산,2,,568680.0,140374.0
20160821,울산,1,,604325.0,241033.0
20160821,울산,2,,568680.0,140374.0
20160822,울산,1,,604325.0,241033.0
20160822,울산,2,,568680.0,140374.0
20160823,울산,1,,604325.0,241033.0
20160823,울산,2,,568680.0,140374.0
20160824,울산,1,,604325.0,241033.0
20160824,울산,2,,568680.0,140374.0
20160825,울산,1,,604325.0,241033.0
20160825,울산,2,,568680.0,140374.0
20160826,울산,1,,604325.0,241033.0
20160826,울산,2,,568680.0,140374.0
20160827,울산,1,,604325.0,241033.0
20160827,울산,2,,568680.0,140374.0
20160828,울산,1,,604325.0,241033.0
20160828,울산,2,,568680.0,140374.0
20160829,울산,1,,604325.0,241033.0
20160829,울산,2,,568680.0,140374.0
20160830,울산,1,,604325.0,241033.0
20160830,울산,2,,568680.0,140374.0
20160831,울산,1,,604325.0,241033.0
20160831,울산,2,,568680.0,140374.0
20160901,울산,1,,604227.0,241608.0
20160901,울산,2,,568738.0,140884.0
20160902,울산,1,,604227.0,241608.0
20160902,울산,2,,568738.0,140884.0
20160903,울산,1,,604227.0,241608.0
20160903,울산,2,,568738.0,140884.0
20160904,울산,1,,604227.0,241608.0
20160904,울산,2,,568738.0,140884.0
20160905,울산,1,,604227.0,241608.0
20160905,울산,2,,568738.0,140884.0
20160906,울산,1,,604227.0,241608.0
20160906,울산,2,,568738.0,140884.0
20160907,울산,1,,604227.0,241608.0
20160907,울산,2,,568738.0,140884.0
20160908,울산,1,,604227.0,241608.0
20160908,울산,2,,568738.0,140884.0
20160909,울산,1,,604227.0,241608.0
20160909,울산,2,,568738.0,140884.0
20160910,울산,1,,604227.0,241608.0
20160910,울산,2,,568738.0,140884.0
20160911,울산,1,,604227.0,241608.0
20160911,울산,2,,568738.0,140884.0
20160912,울산,1,,604227.0,241608.0
20160912,울산,2,,568738.0,140884.0
20160913,울산,1,,604227.0,241608.0
20160913,울산,2,,568738.0,140884.0
20160914,울산,1,,604227.0,241608.0
20160914,울산,2,,568738.0,140884.0
20160915,울산,1,,604227.0,241608.0
20160915,울산,2,,568738.0,140884.0
20160916,울산,1,,604227.0,241608.0
20160916,울산,2,,568738.0,140884.0
20160917,울산,1,,604227.0,241608.0
20160917,울산,2,,568738.0,140884.0
20160918,울산,1,,604227.0,241608.0
20160918,울산,2,,568738.0,140884.0
20160919,울산,1,,604227.0,241608.0
20160919,울산,2,,568738.0,140884.0
20160920,울산,1,,604227.0,241608.0
20160920,울산,2,,568738.0,140884.0
20160921,울산,1,,604227.0,241608.0
20160921,울산,2,,568738.0,140884.0
20160922,울산,1,,604227.0,241608.0
