,Unnamed,yyyymmdd,area,sex,frequency,general_hospits_num,general_hospits_bed,hospits_num,hospits_bed,affiliated_hospits_num,affiliated_hospits_bed
46613,46614,20151002,충북,2,0,12,4612,37,4256,10,29
46614,46615,20151003,강원,1,0,15,5472,42,5533,4,27
46615,46616,20151003,강원,2,2,15,5472,42,5533,4,27
46616,46617,20151003,경기,1,7,58,23954,250,26718,34,170
46617,46618,20151003,경기,2,1,58,23954,250,26718,34,170
46618,46619,20151003,경남,1,1,24,8921,119,15172,10,18
46619,46620,20151003,경남,2,2,24,8921,119,15172,10,18
46620,46621,20151003,경북,1,3,19,7686,71,9779,20,128
46621,46622,20151003,경북,2,0,19,7686,71,9779,20,128
46622,46623,20151003,광주,1,1,22,7248,81,8276,8,0
46623,46624,20151003,광주,2,0,22,7248,81,8276,8,0
46624,46625,20151003,대구,1,0,12,6755,111,14759,11,10
46625,46626,20151003,대구,2,0,12,6755,111,14759,11,10
46626,46627,20151003,대전,1,1,10,5629,33,3430,8,43
46627,46628,20151003,대전,2,1,10,5629,33,3430,8,43
46628,46629,20151003,부산,1,2,28,12970,120,12869,10,13
46629,46630,20151003,부산,2,1,28,12970,120,12869,10,13
46630,46631,20151003,서울,1,2,56,33036,212,17891,56,29
46631,46632,20151003,서울,2,2,56,33036,212,17891,56,29
46632,46633,20151003,세종,1,0,0,0,1,78,7,0
46633,46634,20151003,세종,2,0,0,0,1,78,7,0
46634,46635,20151003,울산,1,1,7,2797,45,4788,7,1
46635,46636,20151003,울산,2,1,7,2797,45,4788,7,1
46636,46637,20151003,인천,1,1,19,7902,56,6644,4,0
46637,46638,20151003,인천,2,0,19,7902,56,6644,4,0
46638,46639,20151003,전남,1,1,23,7421,72,9725,9,85
46639,46640,20151003,전남,2,3,23,7421,72,9725,9,85
46640,46641,20151003,전북,1,2,13,5765,70,6895,4,45
46641,46642,20151003,전북,2,1,13,5765,70,6895,4,45
46642,46643,20151003,제주,1,1,7,2374,6,735,0,0
46643,46644,20151003,제주,2,0,7,2374,6,735,0,0
46644,46645,20151003,충남,1,1,13,4978,44,3805,-,-
46645,46646,20151003,충남,2,1,13,4978,44,3805,-,-
46646,46647,20151003,충북,1,0,12,4612,37,4256,10,29
46647,46648,20151003,충북,2,0,12,4612,37,4256,10,29
46648,46649,20151004,강원,1,2,15,5472,42,5533,4,27
46649,46650,20151004,강원,2,0,15,5472,42,5533,4,27
46650,46651,20151004,경기,1,2,58,23954,250,26718,34,170
46651,46652,20151004,경기,2,3,58,23954,250,26718,34,170
46652,46653,20151004,경남,1,1,24,8921,119,15172,10,18
46653,46654,20151004,경남,2,1,24,8921,119,15172,10,18
46654,46655,20151004,경북,1,1,19,7686,71,9779,20,128
46655,46656,20151004,경북,2,5,19,7686,71,9779,20,128
46656,46657,20151004,광주,1,1,22,7248,81,8276,8,0
46657,46658,20151004,광주,2,1,22,7248,81,8276,8,0
46658,46659,20151004,대구,1,1,12,6755,111,14759,11,10
46659,46660,20151004,대구,2,1,12,6755,111,14759,11,10
46660,46661,20151004,대전,1,0,10,5629,33,3430,8,43
46661,46662,20151004,대전,2,2,10,5629,33,3430,8,43
46662,46663,20151004,부산,1,1,28,12970,120,12869,10,13
46663,46664,20151004,부산,2,0,28,12970,120,12869,10,13
46664,46665,20151004,서울,1,4,56,33036,212,17891,56,29
46665,46666,20151004,서울,2,2,56,33036,212,17891,56,29
46666,46667,20151004,세종,1,0,0,0,1,78,7,0
46667,46668,20151004,세종,2,0,0,0,1,78,7,0
46668,46669,20151004,울산,1,0,7,2797,45,4788,7,1
46669,46670,20151004,울산,2,0,7,2797,45,4788,7,1
46670,46671,20151004,인천,1,3,19,7902,56,6644,4,0
46671,46672,20151004,인천,2,1,19,7902,56,6644,4,0
46672,46673,20151004,전남,1,2,23,7421,72,9725,9,85
46673,46674,20151004,전남,2,0,23,7421,72,9725,9,85
46674,46675,20151004,전북,1,0,13,5765,70,6895,4,45
46675,46676,20151004,전북,2,1,13,5765,70,6895,4,45
46676,46677,20151004,제주,1,0,7,2374,6,735,0,0
46677,46678,20151004,제주,2,1,7,2374,6,735,0,0
46678,46679,20151004,충남,1,0,13,4978,44,3805,-,-
46679,46680,20151004,충남,2,1,13,4978,44,3805,-,-
46680,46681,20151004,충북,1,0,12,4612,37,4256,10,29
46681,46682,20151004,충북,2,0,12,4612,37,4256,10,29
46682,46683,20151005,강원,1,2,15,5472,42,5533,4,27
46683,46684,20151005,강원,2,3,15,5472,42,5533,4,27
46684,46685,20151005,경기,1,9,58,23954,250,26718,34,170
46685,46686,20151005,경기,2,1,58,23954,250,26718,34,170
46686,46687,20151005,경남,1,3,24,8921,119,15172,10,18
46687,46688,20151005,경남,2,6,24,8921,119,15172,10,18
46688,46689,20151005,경북,1,2,19,7686,71,9779,20,128
46689,46690,20151005,경북,2,1,19,7686,71,9779,20,128
46690,46691,20151005,광주,1,0,22,7248,81,8276,8,0
46691,46692,20151005,광주,2,1,22,7248,81,8276,8,0
46692,46693,20151005,대구,1,1,12,6755,111,14759,11,10
46693,46694,20151005,대구,2,2,12,6755,111,14759,11,10
46694,46695,20151005,대전,1,3,10,5629,33,3430,8,43
46695,46696,20151005,대전,2,1,10,5629,33,3430,8,43
46696,46697,20151005,부산,1,4,28,12970,120,12869,10,13
46697,46698,20151005,부산,2,4,28,12970,120,12869,10,13
46698,46699,20151005,서울,1,2,56,33036,212,17891,56,29
46699,46700,20151005,서울,2,8,56,33036,212,17891,56,29
46700,46701,20151005,세종,1,0,0,0,1,78,7,0
46701,46702,20151005,세종,2,1,0,0,1,78,7,0
46702,46703,20151005,울산,1,2,7,2797,45,4788,7,1
46703,46704,20151005,울산,2,1,7,2797,45,4788,7,1
46704,46705,20151005,인천,1,1,19,7902,56,6644,4,0
46705,46706,20151005,인천,2,2,19,7902,56,6644,4,0
46706,46707,20151005,전남,1,3,23,7421,72,9725,9,85
46707,46708,20151005,전남,2,2,23,7421,72,9725,9,85
46708,46709,20151005,전북,1,2,13,5765,70,6895,4,45
46709,46710,20151005,전북,2,1,13,5765,70,6895,4,45
46710,46711,20151005,제주,1,0,7,2374,6,735,0,0
46711,46712,20151005,제주,2,2,7,2374,6,735,0,0
46712,46713,20151005,충남,1,3,13,4978,44,3805,-,-
46713,46714,20151005,충남,2,0,13,4978,44,3805,-,-
46714,46715,20151005,충북,1,1,12,4612,37,4256,10,29
46715,46716,20151005,충북,2,2,12,4612,37,4256,10,29
46716,46717,20151006,강원,1,1,15,5472,42,5533,4,27
46717,46718,20151006,강원,2,0,15,5472,42,5533,4,27
46718,46719,20151006,경기,1,4,58,23954,250,26718,34,170
46719,46720,20151006,경기,2,5,58,23954,250,26718,34,170
46720,46721,20151006,경남,1,5,24,8921,119,15172,10,18
46721,46722,20151006,경남,2,4,24,8921,119,15172,10,18
46722,46723,20151006,경북,1,1,19,7686,71,9779,20,128
46723,46724,20151006,경북,2,2,19,7686,71,9779,20,128
46724,46725,20151006,광주,1,1,22,7248,81,8276,8,0
46725,46726,20151006,광주,2,1,22,7248,81,8276,8,0
46726,46727,20151006,대구,1,2,12,6755,111,14759,11,10
46727,46728,20151006,대구,2,3,12,6755,111,14759,11,10
46728,46729,20151006,대전,1,0,10,5629,33,3430,8,43
46729,46730,20151006,대전,2,1,10,5629,33,3430,8,43
46730,46731,20151006,부산,1,3,28,12970,120,12869,10,13
46731,46732,20151006,부산,2,2,28,12970,120,12869,10,13
46732,46733,20151006,서울,1,2,56,33036,212,17891,56,29
46733,46734,20151006,서울,2,5,56,33036,212,17891,56,29
46734,46735,20151006,세종,1,0,0,0,1,78,7,0
46735,46736,20151006,세종,2,0,0,0,1,78,7,0
46736,46737,20151006,울산,1,1,7,2797,45,4788,7,1
46737,46738,20151006,울산,2,0,7,2797,45,4788,7,1
46738,46739,20151006,인천,1,1,19,7902,56,6644,4,0
46739,46740,20151006,인천,2,2,19,7902,56,6644,4,0
46740,46741,20151006,전남,1,0,23,7421,72,9725,9,85
46741,46742,20151006,전남,2,4,23,7421,72,9725,9,85
46742,46743,20151006,전북,1,2,13,5765,70,6895,4,45
46743,46744,20151006,전북,2,2,13,5765,70,6895,4,45
46744,46745,20151006,제주,1,0,7,2374,6,735,0,0
46745,46746,20151006,제주,2,0,7,2374,6,735,0,0
46746,46747,20151006,충남,1,2,13,4978,44,3805,-,-
46747,46748,20151006,충남,2,2,13,4978,44,3805,-,-
46748,46749,20151006,충북,1,1,12,4612,37,4256,10,29
46749,46750,20151006,충북,2,3,12,4612,37,4256,10,29
46750,46751,20151007,강원,1,1,15,5472,42,5533,4,27
46751,46752,20151007,강원,2,0,15,5472,42,5533,4,27
46752,46753,20151007,경기,1,5,58,23954,250,26718,34,170
46753,46754,20151007,경기,2,9,58,23954,250,26718,34,170
46754,46755,20151007,경남,1,8,24,8921,119,15172,10,18
46755,46756,20151007,경남,2,1,24,8921,119,15172,10,18
46756,46757,20151007,경북,1,1,19,7686,71,9779,20,128
46757,46758,20151007,경북,2,4,19,7686,71,9779,20,128
46758,46759,20151007,광주,1,3,22,7248,81,8276,8,0
46759,46760,20151007,광주,2,1,22,7248,81,8276,8,0
46760,46761,20151007,대구,1,1,12,6755,111,14759,11,10
46761,46762,20151007,대구,2,1,12,6755,111,14759,11,10
46762,46763,20151007,대전,1,1,10,5629,33,3430,8,43
46763,46764,20151007,대전,2,0,10,5629,33,3430,8,43
46764,46765,20151007,부산,1,2,28,12970,120,12869,10,13
46765,46766,20151007,부산,2,1,28,12970,120,12869,10,13
46766,46767,20151007,서울,1,4,56,33036,212,17891,56,29
46767,46768,20151007,서울,2,10,56,33036,212,17891,56,29
46768,46769,20151007,세종,1,0,0,0,1,78,7,0
46769,46770,20151007,세종,2,0,0,0,1,78,7,0
46770,46771,20151007,울산,1,0,7,2797,45,4788,7,1
46771,46772,20151007,울산,2,0,7,2797,45,4788,7,1
46772,46773,20151007,인천,1,1,19,7902,56,6644,4,0
46773,46774,20151007,인천,2,1,19,7902,56,6644,4,0
46774,46775,20151007,전남,1,4,23,7421,72,9725,9,85
46775,46776,20151007,전남,2,3,23,7421,72,9725,9,85
46776,46777,20151007,전북,1,1,13,5765,70,6895,4,45
46777,46778,20151007,전북,2,0,13,5765,70,6895,4,45
46778,46779,20151007,제주,1,0,7,2374,6,735,0,0
46779,46780,20151007,제주,2,2,7,2374,6,735,0,0
46780,46781,20151007,충남,1,2,13,4978,44,3805,-,-
46781,46782,20151007,충남,2,3,13,4978,44,3805,-,-
46782,46783,20151007,충북,1,1,12,4612,37,4256,10,29
46783,46784,20151007,충북,2,4,12,4612,37,4256,10,29
46784,46785,20151008,강원,1,2,15,5472,42,5533,4,27
46785,46786,20151008,강원,2,1,15,5472,42,5533,4,27
46786,46787,20151008,경기,1,6,58,23954,250,26718,34,170
46787,46788,20151008,경기,2,4,58,23954,250,26718,34,170
46788,46789,20151008,경남,1,1,24,8921,119,15172,10,18
46789,46790,20151008,경남,2,0,24,8921,119,15172,10,18
46790,46791,20151008,경북,1,3,19,7686,71,9779,20,128
46791,46792,20151008,경북,2,2,19,7686,71,9779,20,128
46792,46793,20151008,광주,1,1,22,7248,81,8276,8,0
46793,46794,20151008,광주,2,1,22,7248,81,8276,8,0
46794,46795,20151008,대구,1,0,12,6755,111,14759,11,10
46795,46796,20151008,대구,2,2,12,6755,111,14759,11,10
46796,46797,20151008,대전,1,1,10,5629,33,3430,8,43
46797,46798,20151008,대전,2,2,10,5629,33,3430,8,43
46798,46799,20151008,부산,1,1,28,12970,120,12869,10,13
46799,46800,20151008,부산,2,2,28,12970,120,12869,10,13
46800,46801,20151008,서울,1,5,56,33036,212,17891,56,29
46801,46802,20151008,서울,2,3,56,33036,212,17891,56,29
46802,46803,20151008,세종,1,0,0,0,1,78,7,0
46803,46804,20151008,세종,2,1,0,0,1,78,7,0
46804,46805,20151008,울산,1,2,7,2797,45,4788,7,1
46805,46806,20151008,울산,2,0,7,2797,45,4788,7,1
46806,46807,20151008,인천,1,0,19,7902,56,6644,4,0
46807,46808,20151008,인천,2,0,19,7902,56,6644,4,0
46808,46809,20151008,전남,1,1,23,7421,72,9725,9,85
46809,46810,20151008,전남,2,1,23,7421,72,9725,9,85
46810,46811,20151008,전북,1,1,13,5765,70,6895,4,45
46811,46812,20151008,전북,2,2,13,5765,70,6895,4,45
46812,46813,20151008,제주,1,0,7,2374,6,735,0,0
46813,46814,20151008,제주,2,0,7,2374,6,735,0,0
46814,46815,20151008,충남,1,1,13,4978,44,3805,-,-
46815,46816,20151008,충남,2,2,13,4978,44,3805,-,-
46816,46817,20151008,충북,1,2,12,4612,37,4256,10,29
46817,46818,20151008,충북,2,2,12,4612,37,4256,10,29
46818,46819,20151009,강원,1,0,15,5472,42,5533,4,27
46819,46820,20151009,강원,2,0,15,5472,42,5533,4,27
46820,46821,20151009,경기,1,7,58,23954,250,26718,34,170
46821,46822,20151009,경기,2,1,58,23954,250,26718,34,170
46822,46823,20151009,경남,1,0,24,8921,119,15172,10,18
46823,46824,20151009,경남,2,1,24,8921,119,15172,10,18
46824,46825,20151009,경북,1,2,19,7686,71,9779,20,128
46825,46826,20151009,경북,2,3,19,7686,71,9779,20,128
46826,46827,20151009,광주,1,0,22,7248,81,8276,8,0
46827,46828,20151009,광주,2,0,22,7248,81,8276,8,0
46828,46829,20151009,대구,1,0,12,6755,111,14759,11,10
46829,46830,20151009,대구,2,1,12,6755,111,14759,11,10
46830,46831,20151009,대전,1,0,10,5629,33,3430,8,43
46831,46832,20151009,대전,2,0,10,5629,33,3430,8,43
46832,46833,20151009,부산,1,1,28,12970,120,12869,10,13
46833,46834,20151009,부산,2,1,28,12970,120,12869,10,13
46834,46835,20151009,서울,1,4,56,33036,212,17891,56,29
46835,46836,20151009,서울,2,2,56,33036,212,17891,56,29
46836,46837,20151009,세종,1,0,0,0,1,78,7,0
46837,46838,20151009,세종,2,0,0,0,1,78,7,0
46838,46839,20151009,울산,1,1,7,2797,45,4788,7,1
46839,46840,20151009,울산,2,0,7,2797,45,4788,7,1
46840,46841,20151009,인천,1,1,19,7902,56,6644,4,0
46841,46842,20151009,인천,2,1,19,7902,56,6644,4,0
46842,46843,20151009,전남,1,2,23,7421,72,9725,9,85
46843,46844,20151009,전남,2,0,23,7421,72,9725,9,85
46844,46845,20151009,전북,1,0,13,5765,70,6895,4,45
46845,46846,20151009,전북,2,4,13,5765,70,6895,4,45
46846,46847,20151009,제주,1,0,7,2374,6,735,0,0
46847,46848,20151009,제주,2,0,7,2374,6,735,0,0
46848,46849,20151009,충남,1,0,13,4978,44,3805,-,-
46849,46850,20151009,충남,2,3,13,4978,44,3805,-,-
46850,46851,20151009,충북,1,0,12,4612,37,4256,10,29
46851,46852,20151009,충북,2,0,12,4612,37,4256,10,29
46852,46853,20151010,강원,1,0,15,5472,42,5533,4,27
46853,46854,20151010,강원,2,1,15,5472,42,5533,4,27
46854,46855,20151010,경기,1,7,58,23954,250,26718,34,170
46855,46856,20151010,경기,2,6,58,23954,250,26718,34,170
46856,46857,20151010,경남,1,1,24,8921,119,15172,10,18
46857,46858,20151010,경남,2,3,24,8921,119,15172,10,18
46858,46859,20151010,경북,1,1,19,7686,71,9779,20,128
46859,46860,20151010,경북,2,3,19,7686,71,9779,20,128
46860,46861,20151010,광주,1,1,22,7248,81,8276,8,0
46861,46862,20151010,광주,2,1,22,7248,81,8276,8,0
46862,46863,20151010,대구,1,1,12,6755,111,14759,11,10
46863,46864,20151010,대구,2,1,12,6755,111,14759,11,10
46864,46865,20151010,대전,1,0,10,5629,33,3430,8,43
46865,46866,20151010,대전,2,0,10,5629,33,3430,8,43
46866,46867,20151010,부산,1,0,28,12970,120,12869,10,13
46867,46868,20151010,부산,2,4,28,12970,120,12869,10,13
46868,46869,20151010,서울,1,6,56,33036,212,17891,56,29
46869,46870,20151010,서울,2,0,56,33036,212,17891,56,29
46870,46871,20151010,세종,1,1,0,0,1,78,7,0
46871,46872,20151010,세종,2,0,0,0,1,78,7,0
46872,46873,20151010,울산,1,0,7,2797,45,4788,7,1
46873,46874,20151010,울산,2,0,7,2797,45,4788,7,1
46874,46875,20151010,인천,1,1,19,7902,56,6644,4,0
46875,46876,20151010,인천,2,1,19,7902,56,6644,4,0
46876,46877,20151010,전남,1,0,23,7421,72,9725,9,85
46877,46878,20151010,전남,2,4,23,7421,72,9725,9,85
46878,46879,20151010,전북,1,1,13,5765,70,6895,4,45
46879,46880,20151010,전북,2,0,13,5765,70,6895,4,45
46880,46881,20151010,제주,1,0,7,2374,6,735,0,0
46881,46882,20151010,제주,2,1,7,2374,6,735,0,0
46882,46883,20151010,충남,1,1,13,4978,44,3805,-,-
46883,46884,20151010,충남,2,0,13,4978,44,3805,-,-
46884,46885,20151010,충북,1,0,12,4612,37,4256,10,29
46885,46886,20151010,충북,2,1,12,4612,37,4256,10,29
46886,46887,20151011,강원,1,0,15,5472,42,5533,4,27
46887,46888,20151011,강원,2,1,15,5472,42,5533,4,27
46888,46889,20151011,경기,1,6,58,23954,250,26718,34,170
46889,46890,20151011,경기,2,3,58,23954,250,26718,34,170
46890,46891,20151011,경남,1,1,24,8921,119,15172,10,18
46891,46892,20151011,경남,2,1,24,8921,119,15172,10,18
46892,46893,20151011,경북,1,2,19,7686,71,9779,20,128
46893,46894,20151011,경북,2,3,19,7686,71,9779,20,128
46894,46895,20151011,광주,1,0,22,7248,81,8276,8,0
46895,46896,20151011,광주,2,0,22,7248,81,8276,8,0
46896,46897,20151011,대구,1,0,12,6755,111,14759,11,10
46897,46898,20151011,대구,2,1,12,6755,111,14759,11,10
46898,46899,20151011,대전,1,0,10,5629,33,3430,8,43
46899,46900,20151011,대전,2,0,10,5629,33,3430,8,43
46900,46901,20151011,부산,1,2,28,12970,120,12869,10,13
46901,46902,20151011,부산,2,3,28,12970,120,12869,10,13
46902,46903,20151011,서울,1,3,56,33036,212,17891,56,29
46903,46904,20151011,서울,2,5,56,33036,212,17891,56,29
46904,46905,20151011,세종,1,0,0,0,1,78,7,0
46905,46906,20151011,세종,2,0,0,0,1,78,7,0
46906,46907,20151011,울산,1,1,7,2797,45,4788,7,1
46907,46908,20151011,울산,2,0,7,2797,45,4788,7,1
46908,46909,20151011,인천,1,0,19,7902,56,6644,4,0
46909,46910,20151011,인천,2,1,19,7902,56,6644,4,0
46910,46911,20151011,전남,1,0,23,7421,72,9725,9,85
46911,46912,20151011,전남,2,0,23,7421,72,9725,9,85
46912,46913,20151011,전북,1,3,13,5765,70,6895,4,45
46913,46914,20151011,전북,2,2,13,5765,70,6895,4,45
46914,46915,20151011,제주,1,0,7,2374,6,735,0,0
46915,46916,20151011,제주,2,1,7,2374,6,735,0,0
46916,46917,20151011,충남,1,1,13,4978,44,3805,-,-
46917,46918,20151011,충남,2,1,13,4978,44,3805,-,-
46918,46919,20151011,충북,1,2,12,4612,37,4256,10,29
46919,46920,20151011,충북,2,0,12,4612,37,4256,10,29
46920,46921,20151012,강원,1,4,15,5472,42,5533,4,27
46921,46922,20151012,강원,2,5,15,5472,42,5533,4,27
46922,46923,20151012,경기,1,7,58,23954,250,26718,34,170
46923,46924,20151012,경기,2,7,58,23954,250,26718,34,170
46924,46925,20151012,경남,1,3,24,8921,119,15172,10,18
46925,46926,20151012,경남,2,4,24,8921,119,15172,10,18
46926,46927,20151012,경북,1,3,19,7686,71,9779,20,128
46927,46928,20151012,경북,2,3,19,7686,71,9779,20,128
46928,46929,20151012,광주,1,1,22,7248,81,8276,8,0
46929,46930,20151012,광주,2,0,22,7248,81,8276,8,0
46930,46931,20151012,대구,1,1,12,6755,111,14759,11,10
46931,46932,20151012,대구,2,1,12,6755,111,14759,11,10
46932,46933,20151012,대전,1,0,10,5629,33,3430,8,43
46933,46934,20151012,대전,2,0,10,5629,33,3430,8,43
46934,46935,20151012,부산,1,2,28,12970,120,12869,10,13
46935,46936,20151012,부산,2,4,28,12970,120,12869,10,13
46936,46937,20151012,서울,1,3,56,33036,212,17891,56,29
46937,46938,20151012,서울,2,4,56,33036,212,17891,56,29
46938,46939,20151012,세종,1,0,0,0,1,78,7,0
46939,46940,20151012,세종,2,0,0,0,1,78,7,0
46940,46941,20151012,울산,1,1,7,2797,45,4788,7,1
46941,46942,20151012,울산,2,0,7,2797,45,4788,7,1
46942,46943,20151012,인천,1,3,19,7902,56,6644,4,0
46943,46944,20151012,인천,2,3,19,7902,56,6644,4,0
46944,46945,20151012,전남,1,1,23,7421,72,9725,9,85
46945,46946,20151012,전남,2,4,23,7421,72,9725,9,85
46946,46947,20151012,전북,1,3,13,5765,70,6895,4,45
46947,46948,20151012,전북,2,2,13,5765,70,6895,4,45
46948,46949,20151012,제주,1,0,7,2374,6,735,0,0
46949,46950,20151012,제주,2,0,7,2374,6,735,0,0
46950,46951,20151012,충남,1,1,13,4978,44,3805,-,-
46951,46952,20151012,충남,2,1,13,4978,44,3805,-,-
46952,46953,20151012,충북,1,1,12,4612,37,4256,10,29
46953,46954,20151012,충북,2,0,12,4612,37,4256,10,29
46954,46955,20151013,강원,1,0,15,5472,42,5533,4,27
46955,46956,20151013,강원,2,1,15,5472,42,5533,4,27
46956,46957,20151013,경기,1,5,58,23954,250,26718,34,170
46957,46958,20151013,경기,2,10,58,23954,250,26718,34,170
46958,46959,20151013,경남,1,3,24,8921,119,15172,10,18
46959,46960,20151013,경남,2,1,24,8921,119,15172,10,18
46960,46961,20151013,경북,1,3,19,7686,71,9779,20,128
46961,46962,20151013,경북,2,2,19,7686,71,9779,20,128
46962,46963,20151013,광주,1,1,22,7248,81,8276,8,0
46963,46964,20151013,광주,2,1,22,7248,81,8276,8,0
46964,46965,20151013,대구,1,0,12,6755,111,14759,11,10
46965,46966,20151013,대구,2,3,12,6755,111,14759,11,10
46966,46967,20151013,대전,1,1,10,5629,33,3430,8,43
46967,46968,20151013,대전,2,3,10,5629,33,3430,8,43
46968,46969,20151013,부산,1,1,28,12970,120,12869,10,13
46969,46970,20151013,부산,2,0,28,12970,120,12869,10,13
46970,46971,20151013,서울,1,5,56,33036,212,17891,56,29
46971,46972,20151013,서울,2,3,56,33036,212,17891,56,29
46972,46973,20151013,세종,1,0,0,0,1,78,7,0
46973,46974,20151013,세종,2,0,0,0,1,78,7,0
46974,46975,20151013,울산,1,0,7,2797,45,4788,7,1
46975,46976,20151013,울산,2,0,7,2797,45,4788,7,1
46976,46977,20151013,인천,1,1,19,7902,56,6644,4,0
46977,46978,20151013,인천,2,2,19,7902,56,6644,4,0
46978,46979,20151013,전남,1,4,23,7421,72,9725,9,85
46979,46980,20151013,전남,2,0,23,7421,72,9725,9,85
46980,46981,20151013,전북,1,1,13,5765,70,6895,4,45
46981,46982,20151013,전북,2,3,13,5765,70,6895,4,45
46982,46983,20151013,제주,1,0,7,2374,6,735,0,0
46983,46984,20151013,제주,2,1,7,2374,6,735,0,0
46984,46985,20151013,충남,1,2,13,4978,44,3805,-,-
46985,46986,20151013,충남,2,4,13,4978,44,3805,-,-
46986,46987,20151013,충북,1,1,12,4612,37,4256,10,29
46987,46988,20151013,충북,2,0,12,4612,37,4256,10,29
46988,46989,20151014,강원,1,1,15,5472,42,5533,4,27
46989,46990,20151014,강원,2,2,15,5472,42,5533,4,27
46990,46991,20151014,경기,1,6,58,23954,250,26718,34,170
46991,46992,20151014,경기,2,5,58,23954,250,26718,34,170
46992,46993,20151014,경남,1,4,24,8921,119,15172,10,18
46993,46994,20151014,경남,2,1,24,8921,119,15172,10,18
46994,46995,20151014,경북,1,1,19,7686,71,9779,20,128
46995,46996,20151014,경북,2,2,19,7686,71,9779,20,128
46996,46997,20151014,광주,1,0,22,7248,81,8276,8,0
46997,46998,20151014,광주,2,0,22,7248,81,8276,8,0
46998,46999,20151014,대구,1,2,12,6755,111,14759,11,10
46999,47000,20151014,대구,2,4,12,6755,111,14759,11,10
47000,47001,20151014,대전,1,1,10,5629,33,3430,8,43
47001,47002,20151014,대전,2,0,10,5629,33,3430,8,43
47002,47003,20151014,부산,1,1,28,12970,120,12869,10,13
47003,47004,20151014,부산,2,2,28,12970,120,12869,10,13
47004,47005,20151014,서울,1,1,56,33036,212,17891,56,29
47005,47006,20151014,서울,2,2,56,33036,212,17891,56,29
47006,47007,20151014,세종,1,0,0,0,1,78,7,0
47007,47008,20151014,세종,2,0,0,0,1,78,7,0
47008,47009,20151014,울산,1,1,7,2797,45,4788,7,1
47009,47010,20151014,울산,2,0,7,2797,45,4788,7,1
47010,47011,20151014,인천,1,0,19,7902,56,6644,4,0
47011,47012,20151014,인천,2,1,19,7902,56,6644,4,0
47012,47013,20151014,전남,1,1,23,7421,72,9725,9,85
47013,47014,20151014,전남,2,2,23,7421,72,9725,9,85
47014,47015,20151014,전북,1,2,13,5765,70,6895,4,45
47015,47016,20151014,전북,2,0,13,5765,70,6895,4,45
47016,47017,20151014,제주,1,0,7,2374,6,735,0,0
47017,47018,20151014,제주,2,1,7,2374,6,735,0,0
47018,47019,20151014,충남,1,1,13,4978,44,3805,-,-
47019,47020,20151014,충남,2,1,13,4978,44,3805,-,-
47020,47021,20151014,충북,1,0,12,4612,37,4256,10,29
47021,47022,20151014,충북,2,0,12,4612,37,4256,10,29
47022,47023,20151015,강원,1,1,15,5472,42,5533,4,27
47023,47024,20151015,강원,2,0,15,5472,42,5533,4,27
47024,47025,20151015,경기,1,6,58,23954,250,26718,34,170
47025,47026,20151015,경기,2,6,58,23954,250,26718,34,170
47026,47027,20151015,경남,1,0,24,8921,119,15172,10,18
47027,47028,20151015,경남,2,1,24,8921,119,15172,10,18
47028,47029,20151015,경북,1,0,19,7686,71,9779,20,128
47029,47030,20151015,경북,2,2,19,7686,71,9779,20,128
47030,47031,20151015,광주,1,0,22,7248,81,8276,8,0
47031,47032,20151015,광주,2,1,22,7248,81,8276,8,0
47032,47033,20151015,대구,1,2,12,6755,111,14759,11,10
47033,47034,20151015,대구,2,1,12,6755,111,14759,11,10
47034,47035,20151015,대전,1,1,10,5629,33,3430,8,43
47035,47036,20151015,대전,2,1,10,5629,33,3430,8,43
47036,47037,20151015,부산,1,1,28,12970,120,12869,10,13
47037,47038,20151015,부산,2,1,28,12970,120,12869,10,13
47038,47039,20151015,서울,1,1,56,33036,212,17891,56,29
47039,47040,20151015,서울,2,7,56,33036,212,17891,56,29
47040,47041,20151015,세종,1,0,0,0,1,78,7,0
47041,47042,20151015,세종,2,0,0,0,1,78,7,0
47042,47043,20151015,울산,1,0,7,2797,45,4788,7,1
47043,47044,20151015,울산,2,1,7,2797,45,4788,7,1
47044,47045,20151015,인천,1,1,19,7902,56,6644,4,0
47045,47046,20151015,인천,2,0,19,7902,56,6644,4,0
47046,47047,20151015,전남,1,1,23,7421,72,9725,9,85
47047,47048,20151015,전남,2,2,23,7421,72,9725,9,85
47048,47049,20151015,전북,1,1,13,5765,70,6895,4,45
47049,47050,20151015,전북,2,1,13,5765,70,6895,4,45
47050,47051,20151015,제주,1,2,7,2374,6,735,0,0
47051,47052,20151015,제주,2,0,7,2374,6,735,0,0
47052,47053,20151015,충남,1,1,13,4978,44,3805,-,-
47053,47054,20151015,충남,2,0,13,4978,44,3805,-,-
47054,47055,20151015,충북,1,0,12,4612,37,4256,10,29
47055,47056,20151015,충북,2,2,12,4612,37,4256,10,29
47056,47057,20151016,강원,1,2,15,5472,42,5533,4,27
47057,47058,20151016,강원,2,2,15,5472,42,5533,4,27
47058,47059,20151016,경기,1,2,58,23954,250,26718,34,170
47059,47060,20151016,경기,2,3,58,23954,250,26718,34,170
47060,47061,20151016,경남,1,2,24,8921,119,15172,10,18
47061,47062,20151016,경남,2,2,24,8921,119,15172,10,18
47062,47063,20151016,경북,1,1,19,7686,71,9779,20,128
47063,47064,20151016,경북,2,0,19,7686,71,9779,20,128
